step,train_loss,val_loss,lr,sec_per_step
48800,0.53176,,2.676582e-05,0.106
48900,0.52449,,2.630442e-05,0.105
49000,0.50581,0.48903,2.584665e-05,0.105
49100,0.53396,,2.539252e-05,0.106
49200,0.55741,,2.494205e-05,0.105
49300,0.54787,,2.449524e-05,0.105
49400,0.55566,,2.405212e-05,0.105
49500,0.50689,,2.361269e-05,0.105
49600,0.55309,,2.317697e-05,0.105
49700,0.53174,,2.274497e-05,0.105
49800,0.52267,,2.231670e-05,0.105
49900,0.52434,,2.189218e-05,0.105
50000,0.51178,0.47981,2.147142e-05,0.105
50100,0.54934,,2.105443e-05,0.105
50200,0.51526,,2.064123e-05,0.105
50300,0.55845,,2.023181e-05,0.106
50400,0.50928,,1.982621e-05,0.105
50500,0.50354,,1.942442e-05,0.105
50600,0.52453,,1.902647e-05,0.106
50700,0.51969,,1.863236e-05,0.105
50800,0.53346,,1.824210e-05,0.105
50900,0.49002,,1.785571e-05,0.105
51000,0.48768,0.47857,1.747319e-05,0.105
51100,0.51368,,1.709457e-05,0.105
51200,0.52585,,1.671984e-05,0.106
51300,0.50348,,1.634902e-05,0.106
51400,0.48440,,1.598213e-05,0.106
51500,0.52659,,1.561916e-05,0.106
51600,0.50956,,1.526014e-05,0.106
51700,0.49187,,1.490507e-05,0.106
51800,0.52157,,1.455397e-05,0.106
51900,0.51820,,1.420683e-05,0.106
52000,0.51052,0.47141,1.386369e-05,0.106
52100,0.51027,,1.352453e-05,0.106
52200,0.48410,,1.318938e-05,0.106
52300,0.50200,,1.285825e-05,0.106
52400,0.51627,,1.253114e-05,0.106
52500,0.53896,,1.220806e-05,0.106
52600,0.49084,,1.188902e-05,0.106
52700,0.51544,,1.157404e-05,0.106
52800,0.51116,,1.126312e-05,0.106
52900,0.49674,,1.095626e-05,0.106
53000,0.51177,0.46798,1.065349e-05,0.106
53100,0.55589,,1.035481e-05,0.106
53200,0.51303,,1.006022e-05,0.106
53300,0.50164,,9.769738e-06,0.106
53400,0.48560,,9.483370e-06,0.106
53500,0.48490,,9.201125e-06,0.106
53600,0.46018,,8.923011e-06,0.106
53700,0.47810,,8.649036e-06,0.106
53800,0.51240,,8.379208e-06,0.106
53900,0.53327,,8.113535e-06,0.106
54000,0.48545,0.46321,7.852024e-06,0.106
54100,0.51738,,7.594684e-06,0.106
54200,0.50205,,7.341523e-06,0.106
54300,0.50182,,7.092546e-06,0.106
54400,0.50711,,6.847762e-06,0.106
54500,0.50967,,6.607179e-06,0.106
54600,0.49514,,6.370802e-06,0.106
54700,0.47121,,6.138639e-06,0.106
54800,0.51604,,5.910697e-06,0.106
54900,0.51099,,5.686982e-06,0.106
55000,0.51269,0.45946,5.467501e-06,0.106
55100,0.52959,,5.252261e-06,0.106
55200,0.49740,,5.041267e-06,0.106
55300,0.52519,,4.834526e-06,0.106
55400,0.48059,,4.632045e-06,0.106
55500,0.46716,,4.433828e-06,0.105
55600,0.47254,,4.239882e-06,0.106
55700,0.49334,,4.050212e-06,0.106
55800,0.46786,,3.864824e-06,0.105
55900,0.50677,,3.683724e-06,0.106
56000,0.50411,0.45819,3.506917e-06,0.106
56100,0.49390,,3.334407e-06,0.105
56200,0.53487,,3.166201e-06,0.106
56300,0.55107,,3.002302e-06,0.106
56400,0.48386,,2.842716e-06,0.105
56500,0.50383,,2.687448e-06,0.106
56600,0.48139,,2.536501e-06,0.106
56700,0.48762,,2.389881e-06,0.105
56800,0.45826,,2.247592e-06,0.106
56900,0.50467,,2.109637e-06,0.106
57000,0.51520,0.45603,1.976022e-06,0.105
57100,0.51071,,1.846749e-06,0.106
57200,0.47068,,1.721823e-06,0.106
57300,0.50691,,1.601247e-06,0.105
57400,0.51413,,1.485025e-06,0.105
57500,0.48658,,1.373161e-06,0.106
57600,0.48294,,1.265656e-06,0.105
57700,0.48605,,1.162516e-06,0.105
57800,0.49046,,1.063742e-06,0.106
57900,0.48949,,9.693381e-07,0.105
58000,0.48174,0.45472,8.793064e-07,0.106
58100,0.50726,,7.936497e-07,0.105
