step,train_loss,val_loss,lr,sec_per_step
51800,0.02909,,1.455397e-05,0.116
51900,0.02897,,1.420683e-05,0.116
52000,0.03111,0.02580,1.386369e-05,0.116
52100,0.03092,,1.352453e-05,0.116
52200,0.02673,,1.318938e-05,0.116
52300,0.02833,,1.285825e-05,0.116
52400,0.02579,,1.253114e-05,0.116
52500,0.02647,,1.220806e-05,0.116
52600,0.02692,,1.188902e-05,0.116
52700,0.02640,,1.157404e-05,0.116
52800,0.02695,,1.126312e-05,0.116
52900,0.03023,,1.095626e-05,0.116
53000,0.02849,0.02373,1.065349e-05,0.116
53100,0.02637,,1.035481e-05,0.116
53200,0.02387,,1.006022e-05,0.116
53300,0.02508,,9.769738e-06,0.116
53400,0.02485,,9.483370e-06,0.116
53500,0.02330,,9.201125e-06,0.116
53600,0.02336,,8.923011e-06,0.116
53700,0.02308,,8.649036e-06,0.116
53800,0.02308,,8.379208e-06,0.116
53900,0.02679,,8.113535e-06,0.116
54000,0.02424,0.02180,7.852024e-06,0.116
54100,0.02140,,7.594684e-06,0.116
54200,0.02549,,7.341523e-06,0.116
54300,0.02152,,7.092546e-06,0.116
54400,0.02163,,6.847762e-06,0.116
54500,0.02307,,6.607179e-06,0.116
54600,0.02417,,6.370802e-06,0.116
54700,0.02288,,6.138639e-06,0.117
54800,0.02031,,5.910697e-06,0.117
54900,0.02355,,5.686982e-06,0.117
55000,0.02217,0.02002,5.467501e-06,0.117
55100,0.02207,,5.252261e-06,0.117
55200,0.02301,,5.041267e-06,0.117
55300,0.02231,,4.834526e-06,0.117
55400,0.02214,,4.632045e-06,0.117
55500,0.02170,,4.433828e-06,0.117
55600,0.02189,,4.239882e-06,0.117
55700,0.01960,,4.050212e-06,0.117
55800,0.02229,,3.864824e-06,0.117
55900,0.02101,,3.683724e-06,0.117
56000,0.01825,0.01824,3.506917e-06,0.117
56100,0.02128,,3.334407e-06,0.117
56200,0.01810,,3.166201e-06,0.117
56300,0.01924,,3.002302e-06,0.117
56400,0.01885,,2.842716e-06,0.117
56500,0.01882,,2.687448e-06,0.117
56600,0.01832,,2.536501e-06,0.117
56700,0.02001,,2.389881e-06,0.117
56800,0.01800,,2.247592e-06,0.117
56900,0.01820,,2.109637e-06,0.117
57000,0.01958,0.01794,1.976022e-06,0.117
57100,0.01811,,1.846749e-06,0.117
57200,0.01699,,1.721823e-06,0.117
57300,0.01942,,1.601247e-06,0.117
57400,0.02007,,1.485025e-06,0.117
57500,0.01872,,1.373161e-06,0.117
57600,0.01795,,1.265656e-06,0.117
57700,0.02016,,1.162516e-06,0.117
57800,0.01770,,1.063742e-06,0.117
57900,0.01870,,9.693381e-07,0.117
